feature_name,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,pvalue
wavelet_HHH_firstorder_MeanAbsoluteDeviation,264.5721¡À106.4455,266.1983¡À104.3302,293.3177¡À124.7312,182.2975¡À52.8274,226.9501¡À109.2260,346.4803¡À99.1707,253.4270¡À93.2922,0.836731091
wavelet_LHH_firstorder_RobustMeanAbsoluteDeviation,195.2979¡À92.2996,201.8805¡À96.2790,209.9678¡À90.3318,125.2118¡À32.8102,131.2344¡À57.1026,261.2542¡À83.7700,193.2919¡À91.9302,0.837143832
wavelet_HHH_firstorder_Energy,426743998.6492¡À290776869.5476,418370871.7930¡À290708511.5643,577784490.1610¡À312200887.3494,165055055.1530¡À104395537.1503,266267232.7782¡À228598889.5683,607039457.8989¡À219367206.6125,411752360.3482¡À274378274.6794,0.837243609
log_sigma_1_0_mm_3D_glcm_SumEntropy,6.4547¡À1.0162,6.3716¡À1.0855,6.9131¡À0.6130,5.7185¡À0.6731,6.1262¡À0.8893,7.1534¡À0.4223,6.3999¡À1.1552,0.838051209
wavelet_HLL_firstorder_Energy,781095247.7870¡À656605022.5271,755958355.8079¡À731721913.4557,1086237501.6460¡À662439944.9788,362755805.4197¡À300198628.4673,439737820.7398¡À381257765.5573,1104991632.4217¡À576447990.2860,747991410.2561¡À573646114.8633,0.839344314
logarithm_glrlm_ShortRunLowGrayLevelEmphasis,0.0086¡À0.0119,0.0094¡À0.0126,0.0045¡À0.0041,0.0116¡À0.0080,0.0094¡À0.0057,0.0037¡À0.0013,0.0102¡À0.0167,0.839591256
wavelet_HLH_firstorder_InterquartileRange,358.8216¡À145.4743,359.1130¡À162.9396,386.6800¡À170.6879,249.6374¡À55.2081,318.2276¡À88.4722,439.9798¡À117.5616,359.9634¡À118.5335,0.839819236
log_sigma_1_0_mm_3D_glszm_LargeAreaHighGrayLevelEmphasis,68516.5503¡À89423.0000,76895.2269¡À104001.0306,70766.0789¡À58198.2683,17528.5598¡À13805.2724,36437.0200¡À45689.4635,72886.0764¡À66800.4391,75914.0520¡À104158.7735,0.840248273
original_firstorder_Range,2892.5554¡À1473.8828,2949.3012¡À1551.3809,3077.7325¡À1004.4732,1759.9200¡À850.8245,2258.9403¡À1353.3793,3521.1720¡À1076.1388,3004.6050¡À1729.3173,0.841140727
lbp_3D_m1_glcm_ClusterTendency,2.2171¡À0.3980,2.1994¡À0.4869,2.3418¡À0.1987,1.9498¡À0.3847,2.1624¡À0.3555,2.3529¡À0.2812,2.2220¡À0.3436,0.841226544
exponential_glcm_DifferenceEntropy,0.1416¡À0.1629,0.1373¡À0.1451,0.1832¡À0.2057,0.0382¡À0.0808,0.1233¡À0.2536,0.1711¡À0.0829,0.1499¡À0.1658,0.841735553
log_sigma_1_0_mm_3D_glcm_JointAverage,184.7173¡À124.2467,194.2800¡À136.1636,201.3393¡À99.1707,92.7537¡À44.4149,130.8069¡À97.6239,213.4365¡À98.0959,191.8389¡À138.3204,0.84292201
original_shape_MinorAxisLength,26.8803¡À7.7387,27.4473¡À8.3601,28.9522¡À4.9706,19.0586¡À7.2569,21.6996¡À7.7543,30.2003¡À5.5310,27.3717¡À7.1728,0.844289461
lbp_3D_m1_firstorder_RobustMeanAbsoluteDeviation,3.1918¡À0.4331,3.1997¡À0.5510,3.2886¡À0.2274,2.9954¡À0.4036,2.9902¡À0.3531,3.3216¡À0.3207,3.1912¡À0.3409,0.844408968
original_shape_SurfaceArea,3436.8514¡À1877.9086,3385.7555¡À1896.6258,4237.9642¡À1993.5798,1668.9254¡À730.8895,2262.4144¡À1410.8943,4543.6392¡À1224.3870,3529.2442¡À1822.4939,0.844990396
log_sigma_1_0_mm_3D_glcm_JointEntropy,8.2435¡À1.4305,8.1987¡À1.5316,8.9123¡À1.0418,7.0956¡À0.8491,7.6539¡À1.1390,9.0462¡À0.8009,8.1522¡À1.5580,0.845005321
original_firstorder_Maximum,2392.3105¡À1375.7053,2467.3120¡À1447.5708,2513.1085¡À967.6997,1324.3141¡À769.3368,1769.9838¡À1273.2820,2916.9900¡À1137.5305,2524.1461¡À1580.1487,0.846292338
squareroot_glrlm_ShortRunLowGrayLevelEmphasis,0.0086¡À0.0119,0.0094¡À0.0126,0.0045¡À0.0041,0.0116¡À0.0080,0.0095¡À0.0057,0.0037¡À0.0013,0.0102¡À0.0168,0.846356479
lbp_3D_m2_gldm_GrayLevelNonUniformity,106.7289¡À70.0840,105.5791¡À71.5823,140.5676¡À76.7935,45.0098¡À20.7990,67.1250¡À49.1198,143.0899¡À55.3919,105.3360¡À65.8499,0.846935934
log_sigma_2_0_mm_3D_glcm_DifferenceEntropy,6.0495¡À0.8530,5.9799¡À0.9102,6.4082¡À0.4766,5.4748¡À0.5655,5.8251¡À0.7559,6.6566¡À0.2917,5.9864¡À1.0014,0.84703707
exponential_glcm_InverseVariance,0.0169¡À0.0266,0.0160¡À0.0241,0.0229¡À0.0371,0.0042¡À0.0124,0.0136¡À0.0271,0.0213¡À0.0140,0.0179¡À0.0289,0.848842929
log_sigma_1_0_mm_3D_glcm_Correlation,0.1284¡À0.0613,0.1247¡À0.0648,0.1284¡À0.0457,0.1318¡À0.0707,0.1564¡À0.0511,0.1417¡À0.0520,0.1219¡À0.0682,0.848908954
original_glcm_ClusterShade,1895181.4249¡À2380668.1065,2142425.7390¡À2466370.8723,1515299.5182¡À2333250.4091,1055864.5582¡À1976600.0098,1523895.2522¡À2721346.8592,2571527.5420¡À2190276.2146,1870787.1714¡À2406860.7633,0.849154949
wavelet_HHL_glrlm_LongRunHighGrayLevelEmphasis,302408.7846¡À256696.8890,310692.1582¡À302038.8812,341114.3524¡À262346.7170,183078.5540¡À124571.7806,222847.1991¡À157848.9624,369798.5242¡À136484.0729,300835.7720¡À246159.4027,0.849156625
wavelet_LHL_firstorder_Energy,669431066.4548¡À497140133.2463,659631607.3740¡À498256646.9670,908629095.2504¡À566927250.8550,218102052.5948¡À133457774.2816,413709512.3883¡À464347884.8247,968698311.3446¡À278372368.4584,647346196.1163¡À459383496.1907,0.851335083
lbp_3D_k_glszm_LargeAreaHighGrayLevelEmphasis,38834.6038¡À51110.0409,41678.1538¡À46144.5029,41092.8115¡À37584.2144,7854.8506¡À9515.8657,26891.3792¡À51780.4176,79436.7158¡À110712.5779,32760.8497¡À41319.5694,0.851438216
square_glszm_GrayLevelNonUniformity,5.8962¡À3.0425,5.7653¡À3.0564,7.6256¡À3.3730,3.3975¡À1.4496,4.0345¡À2.0813,7.1882¡À2.4237,5.8770¡À2.8364,0.851849414
exponential_glcm_JointEntropy,0.1741¡À0.2116,0.1666¡À0.1835,0.2335¡À0.2865,0.0456¡À0.0966,0.1502¡À0.3119,0.2061¡À0.1042,0.1845¡À0.2156,0.851995251
wavelet_LHH_firstorder_90Percentile,533.5181¡À274.2915,551.0634¡À281.4677,580.7551¡À271.1252,321.0918¡À68.7839,357.8582¡À160.5553,727.4198¡À240.0027,526.5263¡À287.7996,0.85235329
log_sigma_4_0_mm_3D_glcm_ClusterProminence,564381141.2989¡À687908148.8723,597004116.0848¡À706753209.1275,592253641.1732¡À567232791.0246,276791741.0487¡À297059845.4206,444884029.2733¡À749455149.0643,824959027.7439¡À791713231.2446,531220944.1799¡À772678936.8260,0.852619512
wavelet_HHL_glcm_Autocorrelation,283509.6524¡À247781.5491,291303.8092¡À292630.7170,319995.0574¡À253019.7836,172816.4863¡À119174.8680,207276.7372¡À146457.7610,343776.2728¡À135186.0788,282846.6074¡À237212.3861,0.853231056
gradient_glrlm_RunLengthNonUniformity,335.8226¡À224.9111,331.5337¡À229.6079,445.2825¡À245.8368,138.4561¡À75.4696,208.1406¡À151.8525,456.0367¡À184.2829,330.6689¡À209.7430,0.853406078
squareroot_glcm_DifferenceVariance,35308.2923¡À16382.7390,35929.2357¡À17427.6854,36064.0006¡À15014.9755,28687.9386¡À9047.4806,34325.8270¡À9157.1813,40969.9018¡À17851.2846,34311.1473¡À18449.8251,0.854530225
log_sigma_3_0_mm_3D_glrlm_LongRunHighGrayLevelEmphasis,75179.9859¡À61235.3655,81453.7533¡À64174.0318,70384.1254¡À50976.0996,43210.8392¡À36546.7934,50580.0270¡À45043.3537,109664.6430¡À97594.2959,73510.7810¡À54882.2391,0.855051198
wavelet_HLH_firstorder_Kurtosis,9.8002¡À5.2208,9.8821¡À6.3121,9.1253¡À2.8863,9.4157¡À3.8757,10.7717¡À5.7015,10.2376¡À5.8491,9.8168¡À4.6650,0.856570491
gradient_firstorder_TotalEnergy,15199898412.6203¡À10153296254.0289,14997016884.6451¡À10100004553.0386,20076560070.9123¡À11412780841.1855,6005396926.5559¡À3304584115.8785,9751525423.1438¡À8614440440.3692,21617549381.2727¡À7453162174.7519,14719420601.0249¡À9365867886.9188,0.856612088
lbp_3D_k_glcm_Imc1,-0.0229¡À0.0391,-0.0252¡À0.0359,-0.0130¡À0.0061,-0.0254¡À0.0135,-0.0254¡À0.0152,-0.0103¡À0.0046,-0.0277¡À0.0646,0.857725171
wavelet_LHH_glcm_DifferenceAverage,95.9969¡À45.2031,98.3740¡À44.1472,103.1337¡À45.0432,66.8150¡À22.8662,64.4751¡À29.8103,133.9528¡À49.5716,93.1954¡À45.9774,0.858152971
wavelet_HHL_firstorder_Variance,392520.1981¡À273979.8210,388243.2373¡À273537.7687,441518.1173¡À271610.2120,238410.1858¡À176225.2243,322787.7778¡À243874.1921,559535.0728¡À217715.1060,383023.7559¡À307173.9104,0.859207003
wavelet_LHH_firstorder_Maximum,2309.0653¡À1299.6139,2315.0022¡À1262.9455,2799.2799¡À1399.8575,1116.9014¡À535.3174,1484.6325¡À968.4108,3635.7292¡À1019.1995,2163.3424¡À1163.3874,0.859378809
wavelet_HHL_gldm_GrayLevelVariance,15700.6355¡À10959.0254,15530.7087¡À10942.1013,17661.0776¡À10863.8809,9534.6901¡À7045.9879,12909.6098¡À9753.3787,22380.2391¡À8706.5817,15319.7122¡À12286.6494,0.859981784
exponential_glcm_SumEntropy,0.1511¡À0.1790,0.1452¡À0.1555,0.2015¡À0.2409,0.0397¡À0.0838,0.1290¡À0.2663,0.1805¡À0.0886,0.1596¡À0.1813,0.860229797
wavelet_HHL_gldm_HighGrayLevelEmphasis,299603.9010¡À254152.0891,307374.1300¡À298382.1367,338209.9090¡À259931.2514,181256.6888¡À123482.5598,220643.0488¡À156572.2314,367415.9354¡À135913.3576,298378.9982¡À244670.8770,0.860523019
wavelet_HHH_glszm_SizeZoneNonUniformity,301.6183¡À202.7368,295.6884¡À202.9705,406.4437¡À226.3321,124.5664¡À73.7791,182.5319¡À140.6952,414.9942¡À161.0474,295.7765¡À189.2134,0.860745115
wavelet_HHL_glrlm_HighGrayLevelRunEmphasis,299624.0152¡À254151.0484,307383.8617¡À298358.6607,338233.9770¡À259939.8653,181257.9469¡À123468.3421,220661.4058¡À156605.7839,367446.8546¡À135905.0229,298417.4060¡À244704.5496,0.860889745
wavelet_HHH_glcm_DifferenceEntropy,6.2019¡À0.9588,6.1270¡À0.9998,6.6432¡À0.6398,5.4733¡À0.6288,5.8678¡À0.8374,6.9068¡À0.3586,6.1414¡À1.0923,0.861186258
log_sigma_2_0_mm_3D_glcm_ClusterProminence,560811771.2201¡À569269887.8730,589915326.4106¡À617488573.2407,564805795.9308¡À455665442.9406,274916795.8533¡À271783987.5415,475048711.4375¡À653064101.9461,982522913.2510¡À901194047.3543,489525383.2635¡À413222373.0339,0.861693588
wavelet_HLL_gldm_GrayLevelVariance,43180.1896¡À36392.2041,38557.2027¡À38285.3197,53861.2036¡À38320.2998,53103.3852¡À34056.5946,33349.5108¡À18542.5553,52971.2339¡À41494.5668,40746.6497¡À34463.0587,0.862389648
wavelet_HHL_glrlm_GrayLevelVariance,15735.7571¡À10976.9342,15567.6166¡À10962.0504,17702.5383¡À10889.5958,9562.8456¡À7063.9142,12945.2919¡À9775.9014,22420.8478¡À8703.5527,15347.9050¡À12301.3972,0.862691359
wavelet_HLL_firstorder_Variance,1079515.1938¡À909801.7834,963966.3055¡À957125.6504,1346576.3613¡À958066.3631,1327624.9467¡À851526.5489,833683.5647¡À463666.0765,1324206.8872¡À1037343.2700,1018643.5471¡À861491.0525,0.862696117
wavelet_HHL_firstorder_Range,5313.4228¡À2332.0456,5364.7747¡À2383.9428,5699.6046¡À2541.1910,4096.5993¡À2440.0615,4536.6725¡À2139.6961,6685.7026¡À1212.7151,5137.9001¡À2266.2852,0.863131964
log_sigma_4_0_mm_3D_glcm_SumEntropy,6.6855¡À1.1144,6.6499¡À1.2042,7.1754¡À0.7140,5.8137¡À0.6887,6.2867¡À0.9536,7.3506¡À0.4671,6.6001¡À1.2489,0.863856636
wavelet_HHL_glrlm_ShortRunHighGrayLevelEmphasis,298929.6356¡À253517.4363,306557.4204¡À297442.0939,337513.8831¡À259338.9914,180802.7952¡À123193.2280,220114.9575¡À156295.4606,366861.6427¡À135758.2066,297818.6349¡À244343.7907,0.863934001
wavelet_HHL_glszm_HighGrayLevelZoneEmphasis,299876.8816¡À254165.7873,307527.0830¡À298137.9333,338524.0498¡À260033.7692,181257.0982¡À123299.8406,220865.0255¡À157024.1442,367831.6463¡À135800.8343,298886.3211¡À245099.2999,0.865067115
wavelet_HLL_glrlm_GrayLevelVariance,43286.1448¡À36482.6289,38677.2728¡À38401.0486,53967.7257¡À38363.9747,53221.3824¡À34122.2961,33426.1599¡À18606.1511,53037.5246¡À41528.4193,40844.5548¡À34590.2262,0.865602476
wavelet_LHH_firstorder_RootMeanSquared,1148.5763¡À122.8913,1152.5349¡À125.0524,1174.5977¡À124.6343,1056.7722¡À36.6201,1087.0426¡À73.8376,1256.6882¡À152.3910,1136.6164¡À111.4666,0.866115291
lbp_3D_m1_gldm_GrayLevelVariance,1.1340¡À0.1941,1.1350¡À0.2467,1.1802¡À0.1068,1.0368¡À0.1748,1.0843¡À0.1580,1.1781¡À0.1488,1.1321¡À0.1568,0.866336598
gradient_glcm_ClusterProminence,183181768.5662¡À213506753.6215,188821217.1338¡À208374906.8069,164605574.6643¡À157455299.8041,163545555.2980¡À269512005.4867,237849319.2199¡À256366612.5046,235757040.7918¡À226756613.4066,160326020.9770¡À231845583.7941,0.868200517
wavelet_LHH_glcm_SumEntropy,6.7125¡À1.1517,6.6659¡À1.2283,7.2638¡À0.7582,5.7941¡À0.6712,6.2091¡À0.9403,7.4874¡À0.5022,6.6148¡À1.2800,0.868332917
log_sigma_4_0_mm_3D_glszm_GrayLevelNonUniformity,2.5558¡À1.1306,2.5342¡À1.1732,3.0822¡À1.1837,1.6638¡À0.4078,1.9781¡À0.5242,2.8925¡À1.0153,2.5799¡À1.1482,0.868573264
original_glrlm_ShortRunLowGrayLevelEmphasis,0.0089¡À0.0122,0.0098¡À0.0129,0.0046¡À0.0043,0.0122¡À0.0084,0.0101¡À0.0062,0.0038¡À0.0013,0.0105¡À0.0170,0.868783167
wavelet_HLH_glcm_SumEntropy,6.6382¡À1.1049,6.5542¡À1.1611,7.1490¡À0.7178,5.7981¡À0.6838,6.2589¡À0.9288,7.3876¡À0.5116,6.5813¡À1.2677,0.868989978
log_sigma_3_0_mm_3D_glrlm_HighGrayLevelRunEmphasis,74009.8971¡À60349.8843,80090.7783¡À63190.4906,69273.0364¡À50349.7586,42450.9347¡À35770.8605,49811.9150¡À44474.7642,108249.1308¡À96631.6486,72472.5769¡À53905.3909,0.869032349
log_sigma_3_0_mm_3D_glszm_HighGrayLevelZoneEmphasis,74097.8972¡À60402.0769,80171.0497¡À63270.1192,69432.4627¡À50366.9552,42499.7319¡À35961.5752,49764.8993¡À44203.3641,108269.1466¡À96708.7257,72597.6165¡À53964.4155,0.869333781
log_sigma_3_0_mm_3D_gldm_HighGrayLevelEmphasis,73999.6804¡À60344.9565,80077.5686¡À63181.8923,69260.2357¡À50348.3903,42447.2132¡À35756.4777,49810.6450¡À44496.5005,108246.7924¡À96627.8112,72462.2846¡À53901.0305,0.869336324
lbp_3D_m1_glrlm_GrayLevelNonUniformityNormalized,0.2526¡À0.0323,0.2549¡À0.0438,0.2431¡À0.0131,0.2632¡À0.0255,0.2561¡À0.0238,0.2452¡À0.0182,0.2530¡À0.0238,0.870098654
wavelet_LHL_glcm_SumEntropy,6.8891¡À1.2310,6.8458¡À1.3161,7.4491¡À0.8330,5.9214¡À0.7658,6.4011¡À1.0242,7.6462¡À0.5863,6.7967¡À1.3686,0.870409233
wavelet_HHL_glszm_SizeZoneNonUniformity,316.1806¡À211.7411,310.0789¡À211.6830,424.4868¡À237.4094,128.5421¡À72.9042,195.6095¡À146.1556,435.4274¡À175.6896,310.2277¡À196.2598,0.872291145
log_sigma_3_0_mm_3D_glrlm_ShortRunHighGrayLevelEmphasis,73720.4725¡À60129.6128,79755.3131¡À62945.0835,68997.0803¡À50193.8507,42260.9586¡À35576.9150,49623.6051¡À44340.2500,107898.9397¡À96389.4093,72213.8098¡À53662.6966,0.872385015
lbp_3D_m2_glcm_MaximumProbability,0.1719¡À0.0551,0.1751¡À0.0646,0.1523¡À0.0230,0.1933¡À0.0552,0.1748¡À0.0259,0.1580¡À0.0258,0.1762¡À0.0630,0.874059255
wavelet_LHL_glcm_ClusterProminence,38463821369.9128¡À72477873814.5214,39652931619.3719¡À73747727624.8871,48072040107.5473¡À71976280242.6835,4194573191.6331¡À7219721908.9843,19651573708.9704¡À45459221254.2811,89901870141.5665¡À146335266501.6348,29979928523.6769¡À45925254050.2003,0.874212825
wavelet_HLL_glcm_ClusterShade,-56736237.2167¡À97601275.0409,-50302348.9418¡À118766289.8767,-79145719.7985¡À81625087.7848,-79144393.9162¡À86900372.6255,-25588021.0992¡À23617028.7802,-73890466.6253¡À97984615.8609,-49461702.6875¡À82679327.7732,0.87423643
wavelet_LLH_firstorder_Energy,556624413.2228¡À373108993.3840,544362332.0268¡À362483066.6175,755252717.7660¡À397907099.3684,211259823.4758¡À89655040.4941,328276905.9395¡À285741462.0705,812179247.4470¡À254780502.9314,538494555.6867¡À370058445.1276,0.874960231
wavelet_HHH_gldm_DependenceNonUniformity,287.5824¡À192.9599,281.1237¡À192.1342,388.8654¡À216.1306,119.1807¡À71.5446,173.1987¡À135.4903,397.6186¡À151.5728,282.0279¡À180.2804,0.87548431
log_sigma_5_0_mm_3D_firstorder_TotalEnergy,16281051175.0224¡À11168493477.1460,15995859887.1812¡À11334102850.8830,21967904258.8965¡À12884702155.3407,5929596479.1893¡À3105684664.8900,10558088081.0340¡À9266983301.6439,21879638566.2864¡À7657323352.1737,16100667254.0388¡À9971709051.9154,0.875668992
square_firstorder_Energy,386691995.2978¡À263326451.9615,380517342.6313¡À264729522.7977,516627779.0252¡À292321935.6044,152111586.2946¡À83568952.7997,243567788.4711¡À204379277.0781,524051234.2340¡À214981133.9361,381862234.1848¡À245420583.7573,0.87626468
wavelet_LHH_glcm_SumSquares,12353.1877¡À12139.5246,12809.1577¡À10906.2138,14009.5529¡À11870.6634,5718.1805¡À4736.2348,5647.9707¡À5299.5791,22313.7508¡À18888.5272,11299.4740¡À13076.3168,0.877471548
wavelet_LHH_glcm_Contrast,25532.4432¡À24951.3902,26485.1436¡À22392.3965,28981.4154¡À24233.0554,11634.9337¡À9209.4556,11641.2003¡À10972.6932,46173.1293¡À38195.8790,23369.5421¡À27203.1612,0.877473499
wavelet_LHH_glcm_ClusterTendency,23880.3077¡À23666.1445,24751.4870¡À21343.3282,27056.7961¡À23268.9247,11237.7883¡À9750.2989,10950.6824¡À10230.9404,43081.8740¡À37362.1227,21828.3537¡À25154.2852,0.877774823
log_sigma_5_0_mm_3D_glcm_SumEntropy,6.7308¡À1.1441,6.6933¡À1.2278,7.2345¡À0.7492,5.8336¡À0.7006,6.3048¡À0.9794,7.4173¡À0.4897,6.6484¡À1.2879,0.878094373
wavelet_HHH_glrlm_GrayLevelVariance,7611.0445¡À6538.3310,7493.1654¡À6026.3615,9440.7090¡À7935.2850,3809.5616¡À3148.1475,6122.2891¡À5961.3525,12046.8073¡À8049.5970,6829.3843¡À6244.8126,0.878326285
log_sigma_1_0_mm_3D_glcm_Autocorrelation,49780.1204¡À69756.2916,56222.2297¡À82290.1075,50187.8727¡À43512.7630,10637.1067¡À9463.0249,25841.6098¡À36626.3128,54652.1926¡À57304.7526,55645.4240¡À78961.5124,0.878518304
wavelet_HHH_firstorder_Variance,189677.2629¡À163143.8221,186702.3591¡À150316.1748,235446.0848¡À198256.5882,94854.4126¡À78486.0190,152434.8778¡À148532.9769,300200.1692¡À200422.1310,170221.2682¡À155936.9859,0.878691138
wavelet_HHH_gldm_GrayLevelVariance,7587.8425¡À6526.1647,7468.4211¡À6012.9284,9417.8742¡À7928.5173,3795.4169¡À3139.9136,6099.4970¡À5941.8993,12010.3609¡À8019.8543,6809.7874¡À6239.0028,0.879286284
log_sigma_5_0_mm_3D_firstorder_Variance,111007.1479¡À59775.0376,112829.5723¡À61855.0426,111715.5522¡À57895.4034,78734.0307¡À29326.3354,98452.2605¡À74124.9415,150362.1276¡À70026.3893,108666.5079¡À54180.7612,0.879520484
log_sigma_5_0_mm_3D_gldm_GrayLevelVariance,4439.4200¡À2390.5804,4512.2021¡À2473.9486,4469.0680¡À2316.1040,3148.2861¡À1171.1577,3935.8820¡À2963.9403,6013.2768¡À2800.0032,4345.6745¡À2166.4811,0.880083767
wavelet_LHL_glszm_SizeZoneNonUniformity,321.8453¡À214.8895,316.8240¡À215.9668,428.2310¡À236.6793,129.7599¡À74.7316,197.5468¡À151.1070,443.0296¡À176.6115,317.0947¡À200.6453,0.880219455
log_sigma_5_0_mm_3D_glszm_GrayLevelNonUniformity,2.4513¡À1.0399,2.4402¡À1.0996,2.9142¡À1.1161,1.6310¡À0.3806,1.8676¡À0.5013,2.7443¡À0.9601,2.4920¡À0.9887,0.882620849
lbp_3D_m2_glcm_JointEntropy,3.5846¡À0.3340,3.5595¡À0.4049,3.7024¡À0.0971,3.4825¡À0.2251,3.6098¡À0.1457,3.6747¡À0.1214,3.5476¡À0.3939,0.883226008
lbp_3D_m1_glrlm_GrayLevelNonUniformity,72.3130¡À46.2403,71.4492¡À47.6848,94.5153¡À50.4935,31.3759¡À14.5261,45.5980¡À30.9972,96.4198¡À34.5321,71.8486¡À43.2178,0.883756479
wavelet_HHL_glszm_GrayLevelVariance,16146.6739¡À11205.3024,15983.8312¡À11230.6571,18196.8803¡À11205.3455,9904.6491¡À7275.9824,13351.4806¡À10021.1139,22921.1467¡À8666.0133,15690.0440¡À12482.3827,0.885405282
wavelet_HHL_glcm_DifferenceEntropy,6.4139¡À1.0419,6.3404¡À1.0955,6.8894¡À0.6788,5.6055¡À0.7202,6.0418¡À0.9117,7.1414¡À0.4156,6.3567¡À1.1750,0.885625334
wavelet_HHL_glcm_DifferenceVariance,15804.7913¡À13310.3816,15791.8661¡À12258.3453,17610.7437¡À12102.2857,9247.7832¡À7045.3143,12157.9276¡À9318.6143,22229.9791¡À11325.9717,15690.8070¡À17761.8919,0.887019999
wavelet_HHH_glszm_GrayLevelVariance,7880.4165¡À6668.3805,7755.6739¡À6133.9092,9724.4022¡À8020.4020,3990.1826¡À3251.2317,6399.6791¡À6194.4476,12500.5525¡À8426.6216,7069.3191¡À6314.4744,0.88703739
log_sigma_1_0_mm_3D_firstorder_TotalEnergy,13261733303.8009¡À8755325354.5641,13048154617.3248¡À8755233603.6046,17529116663.1562¡À9820499853.2891,5309360266.7389¡À2858641126.8881,8358393792.4061¡À7003732663.9305,18905924619.8616¡À6329649509.8035,12903078202.9810¡À8033763777.1615,0.887349016
lbp_3D_m2_glrlm_GrayLevelNonUniformityNormalized,0.2976¡À0.0336,0.3001¡À0.0449,0.2893¡À0.0129,0.3034¡À0.0225,0.2958¡À0.0215,0.2936¡À0.0162,0.2984¡À0.0304,0.890378432
wavelet_HHL_gldm_DependenceNonUniformity,305.1055¡À203.9731,298.4249¡À202.6157,410.5839¡À229.9912,123.8221¡À70.5936,188.4188¡À142.2024,422.9243¡À169.4836,299.4028¡À188.8194,0.890776846
lbp_3D_m1_glcm_MaximumProbability,0.1365¡À0.0484,0.1405¡À0.0581,0.1197¡À0.0215,0.1523¡À0.0367,0.1479¡À0.0308,0.1146¡À0.0203,0.1392¡À0.0535,0.89121679
wavelet_HHL_glszm_SmallAreaHighGrayLevelEmphasis,291772.4252¡À246553.9911,298275.8309¡À287129.5654,329914.3335¡À252768.8671,175366.5144¡À119640.7510,215106.0470¡À154566.1357,360491.3912¡À133935.4235,291518.8729¡À240591.3968,0.891620584
wavelet_HLL_glszm_GrayLevelVariance,44510.4453¡À37618.6446,39989.8553¡À39861.1647,55254.2702¡À38888.2556,54674.5569¡À34925.4657,34358.1239¡À19426.9736,53827.8002¡À41952.2744,42020.1765¡À36142.7615,0.891848672
wavelet_LHL_glcm_DifferenceVariance,21801.1997¡À20562.2864,21778.8708¡À18423.8660,26287.6141¡À23126.7485,5920.0520¡À4887.7020,14137.9876¡À18140.7086,38703.9050¡À32683.2043,20697.2773¡À17905.0503,0.892647532
log_sigma_5_0_mm_3D_glrlm_GrayLevelVariance,4448.3432¡À2393.5653,4525.3416¡À2480.8027,4477.3570¡À2317.6383,3154.4890¡À1175.6654,3942.4184¡À2962.0290,6019.1015¡À2799.7216,4350.2081¡À2165.8341,0.892648689
